code,product_name,brands,ingredients_text,quantity,lang,source,silver_chocolate_type,manual_chocolate_type,manual_chocolate_type_status,manual_chocolate_type_at,manual_chocolate_type_mode,manual_chocolate_type_note,silver_cocoa_percentage,manual_cocoa_percentage,manual_cocoa_percentage_status,manual_cocoa_percentage_at,manual_cocoa_percentage_mode,manual_cocoa_percentage_note,silver_contains_nuts,manual_contains_nuts,manual_contains_nuts_status,manual_contains_nuts_at,manual_contains_nuts_mode,manual_contains_nuts_note,silver_chocolate_extra,manual_chocolate_extra,manual_chocolate_extra_status,manual_chocolate_extra_at,manual_chocolate_extra_mode,manual_chocolate_extra_note,silver_is_organic,manual_is_organic,manual_is_organic_status,manual_is_organic_at,manual_is_organic_mode,manual_is_organic_note,silver_nutri_score_grade,manual_nutri_score_grade,manual_nutri_score_grade_status,manual_nutri_score_grade_at,manual_nutri_score_grade_mode,manual_nutri_score_grade_note,silver_protein_class,manual_protein_class,manual_protein_class_status,manual_protein_class_at,manual_protein_class_mode,manual_protein_class_note
7622201456900,Favourites,"Côte d'Or, Milka, Mondelez","Zucker, Kakaobutter, pflanzliche Fetter (Palm, Palmkern), Kakaomasse, _Magermilchpulver_, Süssmolkenpulver (aus _Milch_), _Butterreinfett_, _Weizenmehl_, _Vollmilchpulver_, _Haselnüsse_, _Haselnussmasse_, _Mandelmasse_, _Mandeln_, Glukosesirup, Emulgatoren (_Sojalecithine_, E471), Honig, Glukose-Fruktose-Sirup, Molkenerzeugnis (aus _Milch_), gesüsste _Kondensmagermilch_, fettarmes Kakaopulver, _Weizenstärke_, Speisesalz, Backtriebmittel (E503, E501, E500), Aromen, Säureregulator (E524), _Eiweiss_",159 g,,pool_b_silver_empty,,filled,manual_only,2026-05-15T15:29:21+00:00,llm,,,<30,manual_only,2026-05-15T15:29:21+00:00,llm,,False,True,override,2026-05-15T15:29:21+00:00,llm,,plain,filled,override,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
4058172166839,Feine Bitter Schokolade,DmBio,"Kakaomasse, Rohrohrzucker, Kakaobutter",100 g,,pool_b_silver_empty,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,,70-85,manual_only,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,high,override,2026-05-15T15:29:21+00:00,llm,
7771712000307,Chocolate Amargo,Chocolates Para Ti,"Licor de cacao, azúcar, mantequilla de cacao, lecitina de soya * (emulsionante), extracto de vainilla, *: genéticamente modificada.",100 g - 3.5 oz,,pool_b_silver_empty,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,,50-70,manual_only,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
7622210959874,Heroes,Cadbury,"milk, sugar, glucose syrup, cocoa butter, cocoa mass, vegetable fats (palm, shea, sunflower), whey powder (from milk), glucose-fructose syrup, skimmed milk powder, rice flour, emulsifiers (e442, soya lecithins, e471, e476), milk fat, stabiliser (sorbitol), humectant (glycerol), invert sugar syrup, whey permeate powder (from milk), fat reduced cocoa powder, salt, molasses, barley malt extract, flavourings (contain milk),    dried egg whites, sodium carbonates, colours (carotenes, paprika extract, plain caramel), all units may contains nuts",290 g,,pool_b_silver_empty,milk,filled,override,2026-05-15T15:29:21+00:00,llm,,,<30,manual_only,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,filled,filled,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,low,med,override,2026-05-15T15:29:21+00:00,llm,
7891000277072,Crunch,"Nestlé,Crunch","Azúcar, leche entera en polvo, manteca de cacao, copos de arroz, masa de cacao, grasa vegetal *, emulsionantes (lecitina de soja, poliglicerol polirricinoleato), aromatizante artificial (vainilla), *: equivalente a la manteca de cacao.",90 g,,pool_b_silver_empty,milk,milk,confirmed,2026-05-15T15:29:21+00:00,llm,,,<30,manual_only,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,with_cookie,with_cookie,confirmed,2026-05-15T15:29:21+00:00,llm,,,False,manual_only,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
7613312286111,Farmer Natural,Farmer,"Milchschokolade 32% (Zucker, Kakaobutter, Vollmilchpulver, Kakaomasse, Emulgator (Sonnenblumenlecithin), natürliches Aroma), Getreide 26% (Hafer, Reis, Weizen), Sojaschrot, Glucose-Fructosesirup, Zucker, Sonnenblumenöl, Kokosraspeln 3%, Fructose, Glucose, Kochsalz, natürliches Aroma",9pcs,,pool_b_silver_empty,,milk,manual_only,2026-05-15T15:29:21+00:00,llm,,,<30,manual_only,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,with_cookie,override,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,,empty,,,,med,,empty,,,
3046920047364,Création - Menthe Frappée,Lindt,"Sucre, pâte de cacao, beurre de cacao, beurre laitier concentré, sucre inverti, sirop de glucose, poudre de lait, stabilisant (sorbitol), lactose, émulsifiant (lécithine de soja), huile essentielle de menthe poivrée, arôme. Peut contenir du blé, des amandes, des noisettes, et d'autres fruits à coque.",150 g,,pool_b_silver_empty,dark,filled,override,2026-05-15T15:29:21+00:00,llm,,,30-50,manual_only,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,filled,filled,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,low,med,override,2026-05-15T15:29:21+00:00,llm,
4044889002225,Feine Bitter Kuvertüre,Vivani,"Kakaomasse, Roh-Rohrzucker, Kakaobutter,",200 g,,pool_b_silver_empty,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,,70-85,manual_only,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,True,False,override,2026-05-15T15:29:21+00:00,llm,,E,,empty,,,,med,,empty,,,
8000633035457,Cioccolato Fondente Extra,"Unes, il viaggiator goloso","Cacao proveniente dalla Repubblica Dominicana 42%, burro di cacao, cacao magro in polvere, zucchero, estratto di vaniglia. Può contenere tracce di FRUTTA A GUSCIO e LATTE.",100 g,,pool_b_silver_empty,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,,30-50,manual_only,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,D,,empty,,,,med,,empty,,,
3760091720627,Chocolat noir Quinoa,Ethiquable,"Pâte de cacao 52,4% *, sucre de canne* , beurre de cacao* , billettes de quinoa soufflé * 8%. Cacao: 65% minimum dans le chocolat. °issus de l'agriculture biologique  *issus du commerce équitable (100% du poids total)  Peut contenir des traces de fruits à coque, lait, gluten et sésame.",100 g,,pool_b_silver_empty,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,,50-70,manual_only,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,with_fruit,other,override,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
4311501485415,Schoko & Milchcreme,Gut & Günstig,"Edelvollmilchschokolade (Zucker, Kakaobutter**, Vollmilchpulver, Kakaomasse** Laktose, Buttermilchpulver, Emulgator: Lecithine [enthält Soja]; natürliches Vanille-Aroma), Zucker, pflanzliche Fette (Palm, Shea), 11% Vollmilchpulver, Süßmolkenpulver, Laktose, Emulgator: Lecithine (enthält Soja); natürliches Vanille-Aroma). **Rainforest Alliance-zertifiziert",200 g,,pool_b_silver_empty,milk,filled,override,2026-05-15T15:29:21+00:00,llm,,,<30,manual_only,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,filled,filled,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
4000417026002,Nugat,Ritter Sport,"Zucker, _Haselnussmasse_ (18%), Kakaobutter, Kakaomasse, _Vollmilchpulver_, _Laktose_, _Magermilchpulver_, _Butterreinfett_, Emulgator: Lecithine (_Soja_),",100 g,,pool_b_silver_empty,milk,filled,override,2026-05-15T15:29:21+00:00,llm,,,<30,manual_only,2026-05-15T15:29:21+00:00,llm,,False,True,override,2026-05-15T15:29:21+00:00,llm,,filled,filled,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
7891330016426,Chocolate tropical 1891,Neugebauer Co.,"Azúcar, manteca de cacao, leche entera en polvo, grasa vegetal, plátanos secos (jugo de plátano, almidón de maíz, almidón de tapioca, espesante (INS 412), emulsionante (INS 322)), leche descremada en polvo, extracto de malta, sal, aromatizante artificial (caramelo), aromatizante (vainillina), emulsionante (INS 322, INS 476)",90 g,,pool_b_silver_empty,white,filled,override,2026-05-15T15:29:21+00:00,llm,,,<30,manual_only,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,with_caramel,with_fruit,override,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
5412956214526,Dark chocolate almonds & pear,Cachet,"Cocoa mass, sugar, almonds 8%, pear pieces 4%, cocoa butter, anhydrous milk fat, natural pear flavouring, emulsifier (soya lecithin). May contain: gluten, eggs, other nuts.",100 g,,pool_b_silver_empty,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,,50-70,manual_only,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,with_nuts,with_nuts,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
4000194240776,Classic VEGAN,frankonia,"Zucker, Reispulver (getrockneter Reissirup, Reisstärke, Reismehl), Kakaobutter 20%, Kakaomasse 15%, _Haselnussmark_, Emulgator: Lecithine (aus Soja), natürliches Vanille-Aroma, Speisesalz.",100 g,,pool_b_silver_empty,,dark,manual_only,2026-05-15T15:29:21+00:00,llm,,,30-50,manual_only,2026-05-15T15:29:21+00:00,llm,,False,True,override,2026-05-15T15:29:21+00:00,llm,,plain,with_nuts,override,2026-05-15T15:29:21+00:00,llm,,True,False,override,2026-05-15T15:29:21+00:00,llm,,E,,empty,,,,low,,empty,,,
4061458086844,Smoove  Zarte Feinherb,Choceur,"Zucker, Kakaomasse, Kakaobutter, _Butterreinfett_, Emulgator Lecithine (_Soja_), Vanilleextrakt",100 g,,pool_b_silver_empty,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,,50-70,manual_only,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
8436006832932,Organic dark chocolate República Dominicana,Blanxart,"Cocoa*, sugar*, cocoa butter*, vanilla*.",100 g,,pool_b_silver_empty,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,,70-85,manual_only,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,high,override,2026-05-15T15:29:21+00:00,llm,
7616500678798,Chocolat au Lait,Frey,"Zucker, Kakaobutter, Vollmilchpulver, Kakaomasse, Emulgator: Lecithine, natürliches Aroma. Kann enthalten: Soja, Mandeln, Haselnüsse und andere Nüsse. Kakao: 33%",100 g,,pool_b_silver_empty,milk,milk,confirmed,2026-05-15T15:29:21+00:00,llm,,,30-50,manual_only,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,with_nuts,plain,override,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,low,med,override,2026-05-15T15:29:21+00:00,llm,
7771718300128,Chocolate Blanco sabor a Menta,Chocolates Ruah,"Manteca de cacao, leche en polvo, stevia, aroma natural de menta, emulsionante (lecitina de Soja).","58 g | 2,1 oz",,pool_b_silver_empty,milk,white,override,2026-05-15T15:29:21+00:00,llm,,,<30,manual_only,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,other,override,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,,empty,,,,,,empty,,,
4058172714009,Schokohase Vollmilch,"DmBio, dm","Bio Rohrohrzucker, Bio Kakaobutter, Bio Vollmilchpulver 26%, Bio Kakaomasse",75 g,,pool_b_silver_empty,milk,milk,confirmed,2026-05-15T15:29:21+00:00,llm,,,30-50,manual_only,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
8411066003010,Chocolate negro con canela ecológica,Chocolates Solé,"Azúcar de caña*, cacao*, manteca de cacao*, canela* (2%) y vainilla*. (* Ingredientes de producción ecológica). Cacao: 56% mínimo.",100 g,,pool_b_silver_empty,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,,50-70,manual_only,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,other,override,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,E,,empty,,,,med,,empty,,,
8006380315705,Chocolat framboise,Novi,"Pasta di cacao, zucchero, burro di cacao, cacao magro, lamponi liofilizzati (3%), MANDORLE (3%), aromi naturali, Cacao: 70 % minimo nel cioccolato extra fondente, PUÒ CONTENERE TRACCE DI LATTE, NOCCIOLE E SOIA, SENZA GLUTINE",75g,,pool_b_silver_empty,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,,70-85,manual_only,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,with_fruit,with_fruit,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,,empty,,,,med,,empty,,,
4044889001013,Feine Bitter Orange,Vivani,"Kakaomasse* Roh-Rohrzucker*, Kakaobutter*, ätherisches Ol: Orangenöl*. Kakao: 70 %",100 g,,pool_b_silver_empty,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,,70-85,manual_only,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,with_fruit,with_fruit,confirmed,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,E,,empty,,,,med,,empty,,,
3046920043489,CRÈME BRÛLÉE Milk Chocolate,Lindt,"Sugar, cocoa butter, whole milk powder 14%, anhydrous milk fat 10%, cocoa mass, caramelised sugar (sugar, cocoa butter) 5%, lactose, skimmed milk powder, crunchy biscuit pieces (wheat flour and rice flour, sugar, raising agent (sodium bicarbonate), salt, natural vanilla flavour) 1%, emulsifier (soya lecithin), barley malt extract, flavourings. May contain hazelnuts, almonds and other nuts.",150g,,pool_b_silver_empty,milk,milk,confirmed,2026-05-15T15:29:21+00:00,llm,,,<30,manual_only,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,filled,with_caramel,override,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
4000539625268,Hello Vegan Creamy Hazelnut Eggs,Lindt,"Zucker, _Haferdrinkpulver_* 20% (_Hafersirup_ (70%), Maltodextrin), Kakaobutter, _Haselnüsse_ (15%), Kakaomasse, _Mandeln_ (5%), Emulgator (_Sojalecithin_), natürliche Aromen. *Glutenfreier Hafer",90g,,pool_b_silver_empty,,filled,manual_only,2026-05-15T15:29:21+00:00,llm,,,<30,manual_only,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,with_nuts,with_nuts,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,,empty,,,,med,,empty,,,
7622210732507,Mmmax Mandel Karamell,Milka,"Zucker, Palmöl, Kakaomasse, Kakaobutter, MAGERMILCHPULVER, MANDELN (6 %), Glukosesirup, Süssmolkenpulver (aus MILCH), BUTTERREINFETT, MANDELMASSE (1,5 %), Kakaopulver, gezuckerte KONDENSMAGERMILCH, Feuchthaltemittel (Glycerin), Emulgator (SOJALECITHINE), Invertzuckersirup, Speisesalz, HASELNUSSMASSE, karamellisierter Zuckersirup, Aromen (enthalten MILCH)",300 g,,pool_b_silver_empty,milk,filled,override,2026-05-15T15:29:21+00:00,llm,,,<30,manual_only,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,with_nuts,with_caramel,override,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
4316268595735,Trigger Buscuit & Caramel,Schokoliebe,"Zucker, _Weizenmehl_, Palmfett, Glukosesirup, Kakaobutter, _Kondensmagermilch_, _Vollmilchpulver_, Kakaomasse, Feuchthaltemittel: Sorbit; _Laktose_, _Süßmolkenpulver_, Karamellzuckersirup, Speisesalz, Emulgator: Lecithine (enthält _Soja_); stark entöltes Kakaopulver, _Gerstenmalzextrakt_, Backtriebmittel: Natriumcarbonate; Vanilleextrakt",5 x 58 g,,pool_b_silver_empty,,filled,manual_only,2026-05-15T15:29:21+00:00,llm,,,<30,manual_only,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,with_caramel,with_caramel,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,low,override,2026-05-15T15:29:21+00:00,llm,
23280991,Weisse Crisp,"Chocóla, Penny, Stollwerck","Zucker, Kakaobutter, Vollmilchpulver, gehackte und geröstete Haselnüsse 12 %, Getreide-Crispies 6 % (Reismehl, Weizenmehl, Weizenmalz, Zucker, Weizengluten, Dextrose, Speisesalz), Sahnepulver, Milchzucker, Süßmolkenpulver, Emulgator Lecithine (Soja), Vanilleextrakt. Kann andere Schalenfrüchte enthalten.",200 g,,pool_b_silver_empty,white,white,confirmed,2026-05-15T15:29:21+00:00,llm,,,<30,manual_only,2026-05-15T15:29:21+00:00,llm,,False,True,override,2026-05-15T15:29:21+00:00,llm,,plain,with_nuts,override,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
5000159504256,Bites,Snickers,"Sugar, glucose syrup, peanuts 19%, cocoa butter, skimmed milk powder, cocoa mass, lactose, sunflower oil, milk fat, whey powder, palm fat, salt, emulsifier (soya lecithin), egg white powder, milk protein, natural vanilla extract.",119 g,,pool_b_silver_empty,,filled,manual_only,2026-05-15T15:29:21+00:00,llm,,,<30,manual_only,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,with_fruit,with_nuts,override,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
8026861050758,Cioccolato 70% fondente,Domori,"Pasta di cacao, pasta di cacao Criollo (22%), zucchero di canna",75 g,,pool_b_silver_empty,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,50-70,70-85,override,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,,E,manual_only,2026-05-15T15:29:21+00:00,llm,,,high,manual_only,2026-05-15T15:29:21+00:00,llm,
3760052691089,Tablette cacao origine Vietnam,Maison Guinget,,80 g,,pool_b_silver_empty,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,,,empty,,,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,,False,manual_only,2026-05-15T15:29:21+00:00,llm,,E,,empty,,,,med,,empty,,,
8431876064537,Chocolate negro con almendras,Carrefour,"Pasta de cacao, azúcar, _almendras_ enteras tostadas 20%, manteca de cacao, emulgente: lecitinas (_soja_), aroma. Cacao: 55% mínimo en el chocolate. Puede contener trazas de leche, otros frutos de cáscara y cereales que contienen gluten (trigo).",200 g,,pool_b_silver_empty,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,,50-70,manual_only,2026-05-15T15:29:21+00:00,llm,,False,True,override,2026-05-15T15:29:21+00:00,llm,,with_nuts,with_nuts,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,,empty,,,,,,empty,,,
3700214612125,Noir quinoa soufflé,Alter Eco,"Pâte de cacao** (Pérou), sucre de canne**, beurre de cacao**, quinoa et riz soufflés (5%) (farine de quinoa, farine de riz, sucre de canne), émulsifiant : lécithine de tournesol, gousses de vanille**. Peut contenir du soja, du lait et des fruits à coque. Chocolat fabriqué en Suisse. 100% des ingrédients agricoles sont issus de l'agriculture biologique. **Commerce Equitable contrôlé selon le référentiel Fair for Life: 94,5% du total des ingrédients.",100 g e,,pool_b_silver_empty,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,,70-85,manual_only,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,with_fruit,with_cookie,override,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
4044889002744,Almond Orange Chocolate,iChoc,"Raw cane sugar, cocoa butter, cocoa mass, rice drink powder (14%), chopped _almonds_ (4%), granulated orange (3%), _hazelnut_ paste, orange essential oil, bourbon vanilla extract",80g,,pool_b_silver_empty,,dark,manual_only,2026-05-15T15:29:21+00:00,llm,,,50-70,manual_only,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,with_nuts,with_nuts,confirmed,2026-05-15T15:29:21+00:00,llm,,True,False,override,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,low,med,override,2026-05-15T15:29:21+00:00,llm,
4088600440941,Belgian Milk Chocolate Hazelnut,"Róisín's (ALDI),Aldi","MILK CHOCOLATE (68%) (Sugar, Whole Milk Powder, Cocoa Butter*, Cocoa Mass*, Emulsifier: Lecithins (Soya); Flavouring), HAZELNUTS (10%), Sugar, Cocoa Butter*, Whole Milk Powder, Cocoa Mass*, Emulsifier: Lecithins (Soya). *Rainforest Alliance Certified. Find out more at ra.org. Milk Chocolate contains Cocoa Solids 31% minimum. Milk Chocolate contains Milk Solids 20% minimum. ALLERGY ADVICE: For allergens, see ingredients in bold. May contain other nuts.",90 g,,pool_b_silver_empty,milk,milk,confirmed,2026-05-15T15:29:21+00:00,llm,,,30-50,manual_only,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,with_nuts,with_nuts,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,,empty,,,,med,,empty,,,
4014400931297,Merci Black & White Selection,Merci,"Zucker, Kakaomasse, Kakaobutter, VOLLMILCHPULVER, pflanzliche Fette (Palm, Shea), MANDELN (5,2%), SAHNEPULVER, BUTTERREINFETT, MAGERMILCHPULVER, MILCHZUCKER, MOLKENERZEUGNIS, Reismehl, WEIZENMEHL, Emulgator Lecithine (SOJA), BUTTERMILCHPULVER, magerer Kakao, WEIZENEIWEIß, Aromen, Salz, WEIZENMALZ, Backtriebmittel (Ammoniumhydrogencarbonat, Natriumhydrogencarbonat, Kaliumcarbonate).",240g,,pool_b_silver_empty,,filled,manual_only,2026-05-15T15:29:21+00:00,llm,,,30-50,manual_only,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,with_nuts,with_nuts,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
3760226260509,noir fleur de sel,grain de sail,"Cacao*, sucre de canne*, beurre de cacao*, fleur de sel (0,15%), poudre de vanille*, émulsifiant : lécithine de tournesol*.",100 g,,pool_b_silver_empty,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,,50-70,manual_only,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,other,override,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
