code,product_name,brands,generic_name,categories_tags,ingredients_text,silver,gpt4omini,gptoss,llama3b,status,enum_choices,your_arbitrage,note,auto_arbitrage,auto_reason
4016241030603,Skyr Natur,Arla,"Frischkäsezubereitung, Magerstufe","en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:fromages-blancs-petit-suisses-and-skyr,en:skyrs,en:cream-cheeses",Milch,,cow,,cow,silver_missing,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
4021851664995,Weichkäse mit Rotkultur rahmstufe,"Ennstal Milch, dennree","Weichkäse mit Rotkultur, Rahmstufe, mit mikrobiellem Lab, durch natürliche Reifung laktosefrei","en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:soft-cheeses,en:soft-cheeses-with-bloomy-rind","Bio Weichkäse (Bio pasteurisierte Kuhmilch, Speisesalz, mikrobielles Lab, Käsereikulturen)",,cow,cow,cow,silver_missing,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:cow
4039503021409,Speisequark Fettstufe,"Albhof, Milch vom Albhof",Speisequark 40% Fett i. Tr.,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:desserts,en:dairy-desserts,en:quarks,en:cream-cheeses,en:creamy-quark","Speisequark, Sahne",,cow,,cow,silver_missing,"cow, goat, sheep, buffalo, mixed, other",,,,unmatched
4039503041025,Speisequarkzubereitung Halbfettstufe,Albhof,Speisequarkzubereitung,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:desserts,en:dairy-desserts,en:quarks,en:cream-cheeses,en:quark-with-20-fat-in-dry-mass","Quark-Halbfettstufe, Joghurt",,mixed,cow,cow,silver_missing,"cow, goat, sheep, buffalo, mixed, other",,,,unmatched
4039503041070,Speisequarkzubereitung Aprikose,Albhof,Speisequarkzubereitung Aprikose,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:desserts,en:dairy-desserts,en:quarks,en:cream-cheeses","Speisequarkzubereitung (Quark Magerstufe, Sahne, Joghurt) mind. 30% Fett im Milchanteil mit 24% Fruchtzubereitung (Zucker, Aprikose 40%, Wasser, Maisstärke, Pektin, Zitronensäure)",,mixed,cow,cow,silver_missing,"cow, goat, sheep, buffalo, mixed, other",,,,unmatched
4056489096979,Parmigiano Reggiano,Milbona,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:parmigiano-reggiano","Rohmilch, Speisesalz, Tierisches Lab",,cow,cow,,silver_missing,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,named:parmigiano
4056489098607,Mascarpone Free From lactose*,Milbona,Lactose free mascarpone full fat soft cheese,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:fresh-cheeses,en:cream-cheeses,en:lactose-free-cheeses,en:mascarpone","Cream (_Milk_), Acidity Regulator: Citric Acid; Lactase Enzyme.",,cow,,cow,silver_missing,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,named:mascarpone
4056489099697,Ricotta fresca,Milbona,Ricotta fresca,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:ricotta","Siero di latte pastorizzato, crema di latte pastorizzata, sale, correttore di acidità: acido cítrico.",,other,cow,cow,silver_missing,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,named:ricotta
4056489140467,Queso curado,Roncero,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses","45% mínimo leche pasteurizada de vaca, 40% mínimo leche pasteurizada de oveja, sal, estabilizante: cloruro cálcico; cuajo, fermentos lácticos.  En corteza: conservadores: sorbato potásico, natamicina. Corteza no comestible.",,mixed,mixed,cow,silver_missing,"cow, goat, sheep, buffalo, mixed, other",sheep,,sheep,kw:sheep
4056489545187,Hirtenkäse nach griechischer Art,Milbona,"Käse aus Kuhmilch in Salzlake gereift, 45 % Fett","en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:greek-cheeses,en:feta","pasteurisierte Kuhmilch, Speisesalz, mikrobielles Lab, Käsereikulturen",,cow,cow,cow,silver_missing,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:cow
4061458077699,"Mein Landkäse, würzig",Aldi,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:sliced-cheeses,de:laktosefrei,de:ohne-gentechnik","Pasteurisierte Milch, mikrobleller Labaustauschstoff, Käsereikulturen (enthalten Milch), Speisesalz",,cow,cow,cow,silver_missing,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
4061458112536,Halloumi,"Dodoni,Lyttos",,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:meat-alternatives,en:cypriot-cheeses,en:grilling-cheeses,en:halloumi","Pasteurisierte Milch (Kuh-, Schaf - und Ziegenmilch), Salz, Minze, mikrobieller Labaustauschstoff.",,mixed,mixed,,silver_missing,"cow, goat, sheep, buffalo, mixed, other",sheep,,sheep,named:halloumi
4061458136655,Grana Padano,"Cucina Nobile, ALDI CUCINA NOBILE","Italienischer Hartkäse, mindestens 32% Fett i. Tr.","en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:grana-padano","Milch, Salz, Lab, Konservierungsstoff: Lysozym aus _Ei_",,cow,cow,cow,silver_missing,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
40858425,Quäse Aromatisch,Loose,Harzer,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,de:sauermilchkäse","_Sauermilchquark_ , Speisesalz, Säureregulatoren Calciumcarbonat, Natriumhydrogencarbonat; Reifungskulturen (enthalten _Milch_), Schimmelkulturen (enthalten _Milch_).",,mixed,cow,cow,silver_missing,"cow, goat, sheep, buffalo, mixed, other",,,,unmatched
4099200019147,Österreichischer Butterkäse,Milfina,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses","Milch, Salz, Milchsäurebakterienkulturen, mikrobielles Lab.",,cow,cow,cow,silver_missing,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
4101530003403,"Cremiger Quark 0,2% Fett",Berchtesgadener Land,Speisequark-Zubereitung Magerstufe,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:desserts,en:dairy-desserts,en:quarks,en:cream-cheeses,en:lean-quark","_Speisequark_, 9% _Joghurt_ mild aus entrahmter _Milch_",,cow,,cow,silver_missing,"cow, goat, sheep, buffalo, mixed, other",,,,unmatched
4104060028052,Bioländer Schnittkäse,Andechser Natur,"Bio-Schnittkäse, 45% Fett i. Tr.","en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:sliced-cheeses","Pasteurisierte Bio-_Kuhmilch_, Speisesalz, Käsereikulturen, mikrobielles Lab",,cow,cow,cow,silver_missing,"cow, goat, sheep, buffalo, mixed, other",,,,unmatched
4104060028694,Bio-Fruchtquark Himbeere,Andechser Natur,Bio-Speisequarkzubereitung Himbeere,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:fermented-dairy-desserts-with-fruits,en:yogurts,en:fruit-yogurts,en:cream-cheeses,en:yogurt-with-fruits-and-sugar","Speisequark (Halbfettstufe), Jogurt mild aus entrahmter Milch, 10% Himbeeren, Rübenzucker, Wasser, native Maisstärke, Verdickungsmittel: Johannisbrotkernmehl, färbendes Rote-Beetesaft-Konzentrat, Zitronensaftkonzentrat",,cow,cow,cow,silver_missing,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
4104420076921,Parmigiano Reggiano Stück,"Alnatura, Alnatura GmbH","Bio Hartkäse, mindestens 32% Fett i. Tr., mit Rohmilch hergestellt und tierischem Lab, mindestens 24 Monate gereift","en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:parmigiano-reggiano,de:anderer-käse","MILCH*, Speisesalz, tierisches Lab *aus biologischer Landwirtschaft.",,cow,,cow,silver_missing,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,named:parmigiano
4104420076945,Körniger Frischkäse,Alnatura,"Bio Körniger Frischkäse, 20% Fett i.Tr.","en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:plain-fermented-dairy-desserts,en:fresh-cheeses,en:cottage-cheeses,en:cream-cheeses,en:plain-cottage-cheeses","Körniger Frischkäse* (MILCH* pasteurisiert, RAHM* pasteurisiert, mikrobielles Lab, Milchsäurekulturen), Steinsalz *aus biologischer Landwirtschaft",,cow,cow,goat,silver_missing,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
4260332030724,Cacio Peperoncino,Consorzio Toscano,Hartkäse aus Kuhmilch und Schafsmilch mit Chili,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:artisan-products,en:artisan-cheeses","Pasteurisierte KUHMILCH, pasteurisierte SCHAFMILCH, Salz, Chili 0,1%, Lab",,mixed,mixed,cow,silver_missing,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:cow
4311501647820,Bergkäse 50% Fett i. Tr. mit Heumilch aus dem Allgäu,EDEKA Bio,"Bio Bergkäse, 50% Fett i. Tr., aus Heumilch g.t.S. aus dem Allgäu hergestellt","en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:mountain-products,en:mountain-cheeses","Bio Bergkäse, aus Heumilch g.t.S. aus dem Allgäu hergestellt",,cow,cow,cow,silver_missing,"cow, goat, sheep, buffalo, mixed, other",,,,unmatched
4313920015457,Mozzarella,Unsere Heimat,Mozzarella,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:stretched-curd-cheeses,en:mozzarella","_Heumilch_ g.t.S., Speisesalz, mikrobielles Lab, Säuerungsmittel (Milchsäure)",,cow,cow,cow,silver_missing,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,named:mozzarella
4388844006911,Speisequark zubereitung,REWE Bio,Bio Speisequarkzubereitung,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:desserts,en:dairy-desserts,en:quarks,en:cream-cheeses,en:lean-quark","_Speisequark_ (Magerstufe), _Joghurt_ mild aus entrahmter Milch",,cow,cow,cow,silver_missing,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
4388844007512,Mozzarella,REWE Bio,"Bio-Mozzarella, 45% Fett i. Tr.","en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:stretched-curd-cheeses,en:mozzarella","_Käsereimilch_, Speisesalz, mikrobielles Lab, Säuerungsmittel Milchsäure.",,cow,cow,cow,silver_missing,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,named:mozzarella
4388844077935,"Frischkäse, Laktosefrei, Doppelrahmstufe, wärmebehandelt","Huber, REWE, REWE frei von",,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:milks-liquid-and-powder,en:milks,en:cream-cheeses,en:lactose-free-milk,en:kase","Frischkäse, Speisesalz, Laktase",,cow,cow,cow,silver_missing,"cow, goat, sheep, buffalo, mixed, other",,,,unmatched
4751004060670,Hunters Smoked Cheese,Jaunpils,Hunters Cheese,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses","Whole _milk_, skim _milk_, enzyme, lactic culture, food color E160b Annato (15mg/kg), salt, Calcium Chloride E509, food color Ammonia caramel E-150c, mix of spicery, smoke flavouring (contains _celery_)",,mixed,cow,cow,silver_missing,"cow, goat, sheep, buffalo, mixed, other",,,,unmatched
5000436510864,Red Leicester,Tesco,Grated red leicester cheese,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cheeses-from-the-united-kingdom,en:cheeses-from-england,en:red-leicester","Red leicester cheese (_milk_), colour (annatto norbixin), potato starch.",,cow,,cow,silver_missing,"cow, goat, sheep, buffalo, mixed, other",,,,unmatched
5010525216775,Red Leicester Cheese,Morrisons,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cheeses-from-the-united-kingdom,en:cheeses-from-england,en:red-leicester","Red Leicester cheese (milk), Colours (annatto, carotenes)",,cow,cow,cow,silver_missing,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
5051277612590,Aged Blue Stilton,"Tesco finest,tesco",Stilton,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cheeses-from-the-united-kingdom,en:cheeses-from-england,en:blue-stilton-cheese,en:stilton-cheese",Milk,,cow,,cow,silver_missing,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
5051413457627,French Emmental,Asda,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:emmental-cheese",Medium fat hard cheese,,cow,,cow,silver_missing,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,named:emmental
5051790298097,Red Leicester,Tesco,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cheeses-from-the-united-kingdom,en:cheeses-from-england,en:red-leicester","Red Leicester Cheese (Milk), Colour (Annatto).",,cow,,cow,silver_missing,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
5054070467381,British Light Mild Grated Cheese,ASDA,Grated mild reduced fat firm cheese,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:grated-cheese","Mild Reduced Fat Firm Cheese (from _Milk_), Potato Starch.",,cow,cow,cow,silver_missing,"cow, goat, sheep, buffalo, mixed, other",,,,unmatched
5054269933031,Mild White Cheddar,Tesco,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:sliced-cheeses",_Milk_,,cow,,cow,silver_missing,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,named:cheddar
5060133150305,Mature cheese with chilli & tomato,Caws Cenarth,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cheeses-from-the-united-kingdom","Pasteurised Cows Milk, Sundried tomatoes (4%), Chilli(0.01%), Vegetarian rennet, Bacterial cultures, Salt",,cow,cow,cow,silver_missing,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
5060133150763,Strong cheese Cryf,Caws Cenarth,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cheeses-from-the-united-kingdom","Pasteurised Cows Milk, Vegetarian rennet, Bacterial cultures, Salt",,,cow,cow,silver_missing,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
5712872293040,Salad cheese,Lekos,Salatkäse in Salzlake gereift,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses","pasteurisierte Kuhmilch, Salz, Käsereikulturen (enthält Milch), mikrobielles Lab.",,cow,cow,cow,silver_missing,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:cow
5900120070066,Twaróg chudy,Łowicz,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:curd,en:polish-cheeses","Pasteurised Skimmed Milk, Lactic Acid Bacteria Culture",,cow,cow,cow,silver_missing,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
7501669802323,Queso Manchego Rebanado Esmeralda,Esmeralda,Queso Manchego,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses","Leche entera pasteurizada de vaca, Sal yodada, Cloruro de calcio, Cuajo, Cultivos lácticos. Composición típica: Humedad 45%, Grasa Butírica 26%, Proteína 23%.",,cow,cow,cow,silver_missing,"cow, goat, sheep, buffalo, mixed, other",sheep,,sheep,named:manchego
7501669802408,Queso Manchego Esmeralda,Esmeralda,Queso Manchego Molletero,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:melted-cheese","Leche entera pasteurizada de vaca, sal yodada, cloruro de calcio, cuanjo, cultivos lácticos.",,cow,cow,cow,silver_missing,"cow, goat, sheep, buffalo, mixed, other",sheep,,sheep,named:manchego
7501791659819,Queso Crema Great Value,Great Value,Queso Crema,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,fr:queso-crema","Crema de leche de vaca, leche descremada en polvo, cultivos lácticos, sal yodada, ácido citrico, goma de algarrobo, dióxido de titanio, ácido láctico, ácido sórbico, carragenina, goma xantana. CONTIENE LECHE. 33% mín. de grasa butírica, 5% mín. de proteína, 55 % máx. de humedad.",,cow,cow,cow,silver_missing,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:cow
7622201455682,Linea minis,Osella,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:fresh-cheeses","Latte pastorizzato, sale, conservante (sorbato di potassio)",,cow,cow,,silver_missing,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
7622201800543,Original,Philadelphia,Full fat soft cheese,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cream-cheeses","Full fat soft _cheese_, salt, stabiliser (locust bean gum), acid (citric acid).",,cow,cow,cow,silver_missing,"cow, goat, sheep, buffalo, mixed, other",,,,unmatched
7640113951689,Parmigiano Reggiano Grattuggiato Fresco,Caseificio Rosola,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:grated-cheese,en:parmigiano-reggiano","_LATTE_, sale, caglio",,cow,cow,cow,silver_missing,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,named:parmigiano
7702001121755,Queso Mozarella Alpina,Alpina,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:stretched-curd-cheeses,en:mozzarella","Leche entera higienizada, sal, estabilizante (cloruro de calcio), cuajo. Contiene leche.",,cow,cow,cow,silver_missing,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
7891143018389,Sandwich-in sabor danbo,Adler,Queso fundido ultra alta temperatura sabor danbo,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:danish-cheeses,bg:данбо","Agua, quesos (leche pasteurizada, cloruro de sodio, cultivos lácticos, cloruro de calcio, cuajo, colorante (annato)), manteca, leche en polvo descremada, queso fundido, caseína, almidones, cloruro de sodio, extracto de levadura, estabilizantes (citrato de sodio, polifosfato de sodio, fosfato dipotás...",,mixed,cow,cow,silver_missing,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
8000430393361,Grana Padano,Galbani,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:grana-padano","QUESO GRANA PADANO DOP RALLADO - Ingredientes: Leche cruda, sal, cuajo, lisozima de huevo, Mat,Gr,/E,S, min, 32 % Envasado en atmósfera protectora -",,cow,cow,cow,silver_missing,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
8000633034344,Raspadura di Lodi,Unes,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:grana-padano,it:raspadura","LATTE crudo, sale, caglio, conservante: lisozima da UOVO",,cow,cow,cow,silver_missing,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
8000924078156,Stracchino friulino,"Latterie friulane, Parmalat",,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:stracchino","Latte pastorizzato, crema di latte, fermenti lattici, sale, caglio.",,cow,cow,cow,silver_missing,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
8001790443048,Mascarpone Senza Lattosio*,Mila,Formaggio fresco senza lattosio,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:pasteurised-products,en:italian-cheeses,en:fresh-cheeses,en:pasteurized-cheeses,en:cream-cheeses,en:lactose-free-cheeses,en:mascarpone","_PANNA_, _LATTE_, correttore di acidita: acido lattico (_LATTE_).",,cow,cow,cow,silver_missing,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,named:mascarpone
